record_id,canonical_title,system_alias,publication_status,venue,official_url,arxiv_id,doi,last_verified_date,note,citation_key,new__present,new__citation_key,new__title,new__authors,new__year,new__publication_status,new__venue_or_source,new__publisher,new__doi,new__arxiv_id,new__official_url,new__selected_source_id,new__selected_source_record_id,new__selection_basis,new__metadata_status
FMS1096,PoCGen: Generating Proof-of-Concept Exploits for Vulnerabilities in Npm Packages,PoCGen,preprint,arXiv,https://arxiv.org/abs/2506.04962,2506.04962,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1096,yes,fms1096,PoCGen: Generating Proof-of-Concept Exploits for Vulnerabilities in Npm Packages,Deniz Simsek; Aryaz Eghbali; Michael Pradel,2025,preprint,arXiv,,,2506.04962,https://arxiv.org/abs/2506.04962,arxiv,2506.04962,formal metadata preferred; otherwise best available public metadata,complete
FMS1098,PoCo: Agentic Proof-of-Concept Exploit Generation for Smart Contracts,PoCo,journal,ACM Transactions on Software Engineering and Methodology,https://doi.org/10.1145/3816704,,10.1145/3816704,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1098,yes,fms1098,PoCo: Agentic Proof-of-Concept Exploit Generation for Smart Contracts,Vivi Andersson; Sofia Bobadilla; Harald Hobbelhagen; Martin Monperrus,2026,journal,ACM Transactions on Software Engineering and Methodology,Association for Computing Machinery,10.1145/3816704,,https://doi.org/10.1145/3816704,openalex,https://openalex.org/W7162318965,formal metadata preferred; otherwise best available public metadata,complete
FMS1135,QLCoder: A Query Synthesizer For Static Analysis of Security Vulnerabilities,QLCoder,preprint,arXiv,https://arxiv.org/abs/2511.08462,2511.08462,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1135,yes,fms1135,QLCoder: A Query Synthesizer For Static Analysis of Security Vulnerabilities,Claire Wang; Ziyang Li; Saikat Dutta; Mayur Naik,2025,preprint,arXiv,,,2511.08462,https://arxiv.org/abs/2511.08462,arxiv,2511.08462,formal metadata preferred; otherwise best available public metadata,complete
FMS1136,QLPro: Automated Code Vulnerability Discovery via LLM and Static Code Analysis Integration,QLPro,preprint,arXiv,https://arxiv.org/abs/2506.23644,2506.23644,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1136,yes,fms1136,QLPro: Automated Code Vulnerability Discovery via LLM and Static Code Analysis Integration,Junze Hu; Xiangyu Jin; Yizhe Zeng; Yuling Liu; Yunpeng Li; Dan Du; Kaiyu Xie; Hongsong Zhu,2025,preprint,arXiv,,,2506.23644,https://arxiv.org/abs/2506.23644,arxiv,2506.23644,formal metadata preferred; otherwise best available public metadata,complete
FMS1149,RapidPen: Fully Automated IP-to-Shell Penetration Testing with LLM-based Agents,RapidPen,preprint,arXiv,https://arxiv.org/abs/2502.16730,2502.16730,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1149,yes,fms1149,RapidPen: Fully Automated IP-to-Shell Penetration Testing with LLM-based Agents,Sho Nakatani,2025,preprint,arXiv,,,2502.16730,https://arxiv.org/abs/2502.16730,arxiv,2502.16730,formal metadata preferred; otherwise best available public metadata,complete
FMS1161,Red-MIRROR: Agentic LLM-based Autonomous Penetration Testing with Reflective Verification and Knowledge-augmented Interaction,Red-MIRROR,preprint,arXiv (Cornell University),http://arxiv.org/abs/2603.27127,2603.27127,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1161,yes,fms1161,Red-MIRROR: Agentic LLM-based Autonomous Penetration Testing with Reflective Verification and Knowledge-augmented Interaction,Tran Vy Khang; Nguyen Dang Nguyen Khang; Nghi Hoang Khoa; Do Thi Thu Hien; Van-Hau Pham; Phan The Duy,2026,preprint,arXiv (Cornell University),Cornell University,,2603.27127,http://arxiv.org/abs/2603.27127,openalex,https://openalex.org/W7148177677,formal metadata preferred; otherwise best available public metadata,complete
FMS1227,SAVANT: Vulnerability Detection in Application Dependencies through Semantic-Guided Reachability Analysis,SAVANT,preprint,arXiv,https://arxiv.org/abs/2506.17798,2506.17798,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1227,yes,fms1227,SAVANT: Vulnerability Detection in Application Dependencies through Semantic-Guided Reachability Analysis,Wang Lingxiang; Quanzhi Fu; Wenjia Song; Gelei Deng; Yi Liu; Dan Williams; Ying Zhang,2025,preprint,arXiv,,,2506.17798,https://arxiv.org/abs/2506.17798,arxiv,2506.17798,formal metadata preferred; otherwise best available public metadata,complete
FMS1228,SCAFFOLD-CEGIS: Preventing Latent Security Degradation in LLM-Driven Iterative Code Refinement,SCAFFOLD-CEGIS,preprint,arXiv,https://arxiv.org/abs/2603.08520,2603.08520,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1228,yes,fms1228,SCAFFOLD-CEGIS: Preventing Latent Security Degradation in LLM-Driven Iterative Code Refinement,Yi Chen; Yun Bian; Haiquan Wang; Shihao Li; Zhe Cui,2026,preprint,arXiv,,,2603.08520,https://arxiv.org/abs/2603.08520,arxiv,2603.08520,formal metadata preferred; otherwise best available public metadata,complete
FMS1233,SCGAgent: Recreating the Benefits of Reasoning Models for Secure Code Generation with Agentic Workflows,SCGAgent,preprint,arXiv,https://arxiv.org/abs/2506.07313,2506.07313,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1233,yes,fms1233,SCGAgent: Recreating the Benefits of Reasoning Models for Secure Code Generation with Agentic Workflows,Rebecca Saul; Hao Wang; Koushik Sen; David Wagner,2025,preprint,arXiv,,,2506.07313,https://arxiv.org/abs/2506.07313,arxiv,2506.07313,formal metadata preferred; otherwise best available public metadata,complete
FMS1239,SEC-bench Pro: Can Language Models Solve Long-Horizon Software Security Tasks?,SEC-bench Pro,preprint,arXiv (Cornell University),https://arxiv.org/abs/2605.26548,2605.26548,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1239,yes,fms1239,SEC-bench Pro: Can Language Models Solve Long-Horizon Software Security Tasks?,Hwiwon Lee; Jiawei Liu; Dongjun Kim; Wubing Xia; Ziqi Zhang; Chunqiu Steven Xia; Zhang Lx,2026,preprint,arXiv (Cornell University),Cornell University,,2605.26548,https://arxiv.org/abs/2605.26548,openalex,https://openalex.org/W7162699664,formal metadata preferred; otherwise best available public metadata,complete
FMS1261,SecureFixAgent: A Hybrid LLM Agent for Automated Python Static Vulnerability Repair,SecureFixAgent,conference,2025 International Conference on Machine Learning and Applications (ICMLA),https://doi.org/10.1109/icmla66185.2025.00212,2509.16275,10.1109/icmla66185.2025.00212,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1261,yes,fms1261,SecureFixAgent: A Hybrid LLM Agent for Automated Python Static Vulnerability Repair,Jugal Gajjar; Kamalasankari Subramaniakuppusamy; Relsy Puthal; Kaustik Ranaware,2025,conference,2025 International Conference on Machine Learning and Applications (ICMLA),IEEE,10.1109/icmla66185.2025.00212,2509.16275,https://doi.org/10.1109/icmla66185.2025.00212,ieee_crossref,10.1109/icmla66185.2025.00212,formal metadata preferred; otherwise best available public metadata,complete
FMS1275,Securing LLM-Generated Embedded Firmware through AI Agent-Driven Validation and Patching,Securing LLM-Generated Embedded Firmware through AI Agent-Driven Validation and ,conference,2025 IEEE International Conference on Collaborative Advances in Software and COmputiNg (CASCON),https://doi.org/10.1109/cascon66301.2025.00044,2509.09970,10.1109/cascon66301.2025.00044,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1275,yes,fms1275,Securing LLM-Generated Embedded Firmware through AI Agent-Driven Validation and Patching,Seyed Moein Abtahi; Akramul Azim,2025,conference,2025 IEEE International Conference on Collaborative Advances in Software and COmputiNg (CASCON),IEEE,10.1109/cascon66301.2025.00044,2509.09970,https://doi.org/10.1109/cascon66301.2025.00044,ieee_crossref,10.1109/cascon66301.2025.00044,formal metadata preferred; otherwise best available public metadata,complete
FMS1279,Securing Smart Contract Languages with a Unified Agentic Framework for Vulnerability Repair in Solidity and Move,Securing Smart Contract Languages with a Unified Agentic Framework for Vulnerabi,preprint,arXiv,https://arxiv.org/abs/2502.18515,2502.18515,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1279,yes,fms1279,Securing Smart Contract Languages with a Unified Agentic Framework for Vulnerability Repair in Solidity and Move,Rabimba Karanjai; Lei Xu; Weidong Shi,2025,preprint,arXiv,,,2502.18515,https://arxiv.org/abs/2502.18515,arxiv,2502.18515,formal metadata preferred; otherwise best available public metadata,complete
FMS1283,Securing the Dark Matter: A Semantic-Enhanced Neuro-Symbolic Framework for Supply Chain Analysis of Opaque Industrial Software,Securing the Dark Matter,preprint,arXiv,https://arxiv.org/abs/2605.07737,2605.07737,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1283,yes,fms1283,Securing the Dark Matter: A Semantic-Enhanced Neuro-Symbolic Framework for Supply Chain Analysis of Opaque Industrial Software,Bowei Ning; Xuejun Zong; Lian Lian; Kan He; Yifei Sun; Yuxiang Lei; Plamen Vasilev,2026,preprint,arXiv,,,2605.07737,https://arxiv.org/abs/2605.07737,arxiv,2605.07737,formal metadata preferred; otherwise best available public metadata,complete
FMS1299,Security in a Workflow: Exploring Role-Based Agentic Architectures for Vulnerability Handling,Security in a Workflow,preprint,arXiv,https://arxiv.org/abs/2606.14261,2606.14261,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1299,yes,fms1299,Security in a Workflow: Exploring Role-Based Agentic Architectures for Vulnerability Handling,Srijita Basu; Miroslaw Staron,2026,preprint,arXiv,,,2606.14261,https://arxiv.org/abs/2606.14261,arxiv,2606.14261,formal metadata preferred; otherwise best available public metadata,complete
FMS1316,SeedSmith: LLM-Driven Seed Synthesis for Directed Fuzzing,SeedSmith,preprint,arXiv,https://arxiv.org/abs/2607.08949,2607.08949,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1316,yes,fms1316,SeedSmith: LLM-Driven Seed Synthesis for Directed Fuzzing,Junmin Zhu; Siyu Liu; Jie Hu; Fabio Gritti; Ati Priya Bajaj; Hulin Wang; Wenbo Guo; Tiffany Bao; Christopher Kruegel; Giovanni Vigna,2026,preprint,arXiv,,,2607.08949,https://arxiv.org/abs/2607.08949,arxiv,2607.08949,formal metadata preferred; otherwise best available public metadata,complete
FMS1334,ShadowProbe: Language-Extensible Detection of Hidden Algorithmic Complexity Vulnerabilities,ShadowProbe,preprint,arXiv,https://arxiv.org/abs/2607.05474,2607.05474,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1334,yes,fms1334,ShadowProbe: Language-Extensible Detection of Hidden Algorithmic Complexity Vulnerabilities,Yuanmin Xie; Xiangfan Wu; Wenhao Wu; Lingyun Ying; Puzhuo Liu; Haipeng Qu; Zhongyuan Chen; Min Zhou; Chengnian Sun,2026,preprint,arXiv,,,2607.05474,https://arxiv.org/abs/2607.05474,arxiv,2607.05474,formal metadata preferred; otherwise best available public metadata,complete
FMS1338,Sifting the Noise: A Comparative Study of LLM Agents in Vulnerability False Positive Filtering,Sifting the Noise,preprint,arXiv,https://arxiv.org/abs/2601.22952,2601.22952,10.1145/3832100,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1338,yes,fms1338,Sifting the Noise: A Comparative Study of LLM Agents in Vulnerability False Positive Filtering,Yunpeng Xiong; Ting Zhang,2026,preprint,arXiv,,10.1145/3832100,2601.22952,https://arxiv.org/abs/2601.22952,arxiv,2601.22952,formal metadata preferred; otherwise best available public metadata,complete
FMS1394,StealthBench: Measuring Operational Stealth in Autonomous Offensive-Security Agents,StealthBench,preprint,arXiv,https://arxiv.org/abs/2607.26314,2607.26314,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1394,yes,fms1394,StealthBench: Measuring Operational Stealth in Autonomous Offensive-Security Agents,Ads Dawson; Adrian Wood,2026,preprint,arXiv,,,2607.26314,https://arxiv.org/abs/2607.26314,arxiv,2607.26314,formal metadata preferred; otherwise best available public metadata,complete
FMS1473,Tool-Guided Retrieval-Augmented Repair for Securing LLM-Generated C Code,Tool-Guided Retrieval-Augmented Repair for Securing LLM-Generated C Code,preprint,arXiv,https://arxiv.org/abs/2607.21641,2607.21641,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1473,yes,fms1473,Tool-Guided Retrieval-Augmented Repair for Securing LLM-Generated C Code,Vidyut Sriram; Saatvik Pradhan; Suman Saha,2026,preprint,arXiv,,,2607.21641,https://arxiv.org/abs/2607.21641,arxiv,2607.21641,formal metadata preferred; otherwise best available public metadata,complete
FMS1492,"Towards Effective Offensive Security LLM Agents: Hyperparameter Tuning, LLM as a Judge, and a Lightweight CTF Benchmark",Towards Effective Offensive Security LLM Agents,preprint,arXiv,https://arxiv.org/abs/2508.05674,2508.05674,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1492,yes,fms1492,"Towards Effective Offensive Security LLM Agents: Hyperparameter Tuning, LLM as a Judge, and a Lightweight CTF Benchmark",Minghao Shao; Nanda Rani; Kimberly Milner; Haoran Xi; Meet Udeshi; Saksham Aggarwal; Venkata Sai Charan Putrevu; Sandeep Kumar Shukla; Prashanth Krishnamurthy; Farshad Khorrami; Ramesh Karri; Muhammad Shafique,2025,preprint,arXiv,,,2508.05674,https://arxiv.org/abs/2508.05674,arxiv,2508.05674,formal metadata preferred; otherwise best available public metadata,complete
FMS1509,Trace: Securing Smart Contract Repository Against Access Control Vulnerability,Trace,preprint,arXiv,https://arxiv.org/abs/2510.19254,2510.19254,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1509,yes,fms1509,Trace: Securing Smart Contract Repository Against Access Control Vulnerability,Chong Chen; Jiachi Chen; Lingfeng Bao; David Lo; Yanlin Wang; Zhenyu Shan; Ting Chen; Guangqiang Yin; Jianxing Yu; Zibin Zheng,2025,preprint,arXiv,,,2510.19254,https://arxiv.org/abs/2510.19254,arxiv,2510.19254,formal metadata preferred; otherwise best available public metadata,complete
FMS1514,Training Language Model Agents to Find Vulnerabilities with CTF-Dojo,Training Language Model Agents to Find Vulnerabilities with CTF-Dojo,preprint,arXiv,https://arxiv.org/abs/2508.18370,2508.18370,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1514,yes,fms1514,Training Language Model Agents to Find Vulnerabilities with CTF-Dojo,Terry Yue Zhuo; Dingmin Wang; Hantian Ding; Varun Kumar; Zijian Wang,2025,preprint,arXiv,,,2508.18370,https://arxiv.org/abs/2508.18370,arxiv,2508.18370,formal metadata preferred; otherwise best available public metadata,complete
FMS1530,TypePilot: Leveraging the Scala Type System for Secure LLM-generated Code,TypePilot,preprint,arXiv,https://arxiv.org/abs/2510.11151,2510.11151,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1530,yes,fms1530,TypePilot: Leveraging the Scala Type System for Secure LLM-generated Code,Alexander Sternfeld; Andrei Kucharavy; Ljiljana Dolamic,2025,preprint,arXiv,,,2510.11151,https://arxiv.org/abs/2510.11151,arxiv,2510.11151,formal metadata preferred; otherwise best available public metadata,complete
FMS1561,VCAO: Verifier-Centered Agentic Orchestration for Strategic OS Vulnerability Discovery,VCAO,preprint,arXiv (Cornell University),http://arxiv.org/abs/2604.08291,,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1561,yes,fms1561,VCAO: Verifier-Centered Agentic Orchestration for Strategic OS Vulnerability Discovery,Suyash Mishra,2026,preprint,arXiv (Cornell University),Cornell University,,,http://arxiv.org/abs/2604.08291,openalex,https://openalex.org/W7153670266,formal metadata preferred; otherwise best available public metadata,complete
