record_id,title,year,authors,source_type,venue_or_source,doi_or_url,corpus_layer,task_category,exclusion_reason,note
FMS1228,SCAFFOLD-CEGIS: Preventing Latent Security Degradation in LLM-Driven Iterative Code Refinement,2026,Yi Chen; Yun Bian; Haiquan Wang; Shihao Li; Zhe Cui,preprint,arxiv,https://arxiv.org/abs/2603.08520,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1229,SCALE: Constructing Structured Natural Language Comment Trees for Software Vulnerability Detection,2024,Xin-Cheng Wen; Cuiyun Gao; Shuzheng Gao; Yang Xiao; Michael R. Lyu,preprint,arxiv,https://arxiv.org/abs/2403.19096,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1230,SCARA: A Semantics-Constrained Autonomous Remediation Agent for Opaque Industrial Software Vulnerabilities,2026,Bowei Ning; Xuejun Zong; Lian Lian; Kan He; Guogang Wang; Yifei Sun; Jinyang Liu,public_source_record,openalex,https://arxiv.org/abs/2605.19668,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1231,SCBF: AUTOMATED DETECTION AND PATCHING OF SMART CONTRACT VULNERABILITIES VIA MYTHRIL AND OPEN ZEPPELIN INTEGRATION,2026,Iman Darvishi; Alireza Esfahani; Hadeel Alsolai,formal_source_record,openalex,https://doi.org/10.5121/ijnsa.2026.18302,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1232,Sccodebert: an automatic vulnerability detection and repair method for smart contracts,2026,Jinlong Bai; Lifeng Cao; Xingchen Li; Hengyi Lv; Xuehui Du,formal_source_record,openalex,https://doi.org/10.1186/s42400-026-00618-y,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1233,SCGAgent: Recreating the Benefits of Reasoning Models for Secure Code Generation with Agentic Workflows,2025,Rebecca Saul; Hao Wang; Koushik Sen; David Wagner,preprint,arxiv,https://arxiv.org/abs/2506.07313,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1234,Scheduzz: Constraint-based Fuzz Driver Generation with Dual Scheduling,2025,Yan Li; Wenzhang Yang; Yuekun Wang; Jian Gao; Shaohua Wang; Yinxing Xue; Lijun Zhang,preprint,arxiv,https://arxiv.org/abs/2507.18289,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1235,SCoPE: Evaluating LLMs for Software Vulnerability Detection,2024,José Gonçalves; Tiago Dias; Eva Maia; Isabel Praça,preprint,arxiv,https://arxiv.org/abs/2407.14372,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1236,ScopeJudge: Cost-Aware Pre-Execution Gating for Offensive Security Agents,2026,Shane Caldwell; Max Harley; Ads Dawson; Michael Kouremetis; Vincent Abruzzo; Will Pearce,preprint,arxiv,https://arxiv.org/abs/2607.07774,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1239,SEC-bench Pro: Can Language Models Solve Long-Horizon Software Security Tasks?,2026,Hwiwon Lee; Jiawei Liu; Dongjun Kim; Wubing Xia; Ziqi Zhang; Chunqiu Steven Xia; Lingming Zhang,preprint,arxiv; openalex,https://arxiv.org/abs/2605.26548,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1240,SecCodePRM: A Process Reward Model for Code Security,2026,Weichen Yu; Ravi Mangal; Yinyi Luo; Kai Hu; Jingxuan He; Corina S. Pasareanu; Matt Fredrikson,preprint,arxiv,https://arxiv.org/abs/2602.10418,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1241,SecDrift: Measuring Sector-Conditioned Security Drift in AI-Generated Code,2026,Narayanaswami Natraj Bharadwaj; Dhivya Chandramouleeswaran,preprint,arxiv,https://arxiv.org/abs/2607.25225,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1242,SeClaw: Spec-Driven Security Task Synthesis for Evaluating Autonomous Agents,2026,Hao Cheng; Changtao Miao; Tianle Song; Yin Wu; He Liu; Erjia Xiao; Junchi Chen; Xiaoyu Shi; Yichi Wang; Jing Yang; Taowen Wang; Jinhao Duan; Mengshu Sun; Peiyan Dong; Xuan Shen; Yang Cao; Renjing Xu; Kaidi Xu; Jindong Gu; Bo Zhang; Jize Zhang; Chenhao Lin; Philip Torr; Chao Shen,preprint,arxiv,https://arxiv.org/abs/2606.02302,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1243,Seclens: Role-specific Evaluation of LLM's for security vulnerablity detection,2026,Subho Halder; Siddharth Saxena; Kashinath Kadaba Shrish; Thiyagarajan M,preprint,arxiv,https://arxiv.org/abs/2604.01637,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1244,SeCodePLT: A Unified Platform for Evaluating the Security of Code GenAI,2024,"Yuzhou Nie; Zhun Wang; Yang Yu; Jiang, Ruizhe; Yuheng Tang; Davies, Xander; Gal, Yarin; Bo Li; Wenbo Guo; Dawn Song",preprint,arxiv; openalex,https://arxiv.org/abs/2410.11096,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1245,SecPI: Secure Code Generation with Reasoning Models via Security Reasoning Internalization,2026,Hao Wang; Niels Mündler; Mark Vero; Jingxuan He; Dawn Song; Martin Vechev,preprint,arxiv,https://arxiv.org/abs/2604.03587,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1246,SecRepoBench: Benchmarking Code Agents for Secure Code Completion in Real-World Repositories,2025,Chihao Shen; Connor Dilgren; Purva Chiniya; Luke Griffith; Yu Ding; Yizheng Chen,preprint,arxiv,https://arxiv.org/abs/2504.21205,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1247,Secure and Efficient Access Control for Computer-Use Agents via Context Space,2025,Haochen Gong; Chenxiao Li; Rui Chang; Wenbo Shen,preprint,arxiv,https://arxiv.org/abs/2509.22256,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1248,Secure and Energy-Efficient Wireless Agentic AI Networks,2026,Yuanyan Song; Kezhi Wang; Xinmian Xu,preprint,arxiv,https://arxiv.org/abs/2602.15212,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1249,Secure and Scalable Blockchain Voting: A Comparative Framework and the Role of Large Language Models,2025,Kiana Kiashemshaki; Elvis Nnaemeka Chukwuani; Mohammad Jalili Torkamani; Negin Mahmoudi,preprint,arxiv,https://arxiv.org/abs/2508.05865,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1250,SECURE: Benchmarking Large Language Models for Cybersecurity,2024,Dipkamal Bhusal; Md Tanvirul Alam; Le Nguyen; Ashim Mahara; Zachary Lightcap; Rodney Frazier; Romy Fieblinger; Grace Long Torales; Benjamin A. Blakely; Nidhi Rastogi,preprint,arxiv,https://arxiv.org/abs/2405.20441,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1251,SECURE CODE REVIEW WITH AI: ENHANCING STATIC AND DYNAMIC ANALYSIS,2025,Ilakiya Ulaganathan,formal_source_record,openalex,https://doi.org/10.56975/ijrti.v10i7.205537,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1252,Secure Coding Drift in LLM-Assisted Post-Quantum Cryptography Development: A Gamified Fix,2026,R. D. N. Shakya; C. P. Wijesiriwardana; S. M. Vidanagamachchi; Nalin A. G. Arachchilage,preprint,arxiv,https://arxiv.org/abs/2606.19474,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1253,Secure Forgetting: A Framework for Privacy-Driven Unlearning in Large Language Model (LLM)-Based Agents,2026,Dayong Ye; Tainqing Zhu; Congcong Zhu; Feng He; Qi He; Shang Wang; Bo Liu; Wanlei Zhou,preprint,arxiv,https://arxiv.org/abs/2604.00430,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1254,Secure LLM Fine-Tuning via Safety-Aware Probing,2025,Chengcan Wu; Zhixin Zhang; Zeming Wei; Yihao Zhang; Xiaokun Luan; Meng Sun,preprint,arxiv,https://arxiv.org/abs/2505.16737,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1255,Secure Multi-LLM Agentic AI and Agentification for Edge General Intelligence by Zero-Trust: A Survey,2025,Yinqiu Liu; Ruichen Zhang; Haoxiang Luo; Yijing Lin; Geng Sun; Dusit Niyato; Hongyang Du; Zehui Xiong; Yonggang Wen; Abbas Jamalipour; Dong In Kim; Ping Zhang,preprint,arxiv,https://arxiv.org/abs/2508.19870,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1256,Secure Multiparty Generative AI,2024,Manil Shrestha; Yashodha Ravichandran; Edward Kim,preprint,arxiv,https://arxiv.org/abs/2409.19120,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1257,SecureBreak -- A dataset towards safe and secure models,2026,Marco Arazzi; Vignesh Kumar Kembu; Antonino Nocera,preprint,arxiv,https://arxiv.org/abs/2603.21975,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1258,SecureCode: A Production-Grade Multi-Turn Dataset for Training Security-Aware Code Generation Models,2025,Scott Thornton,preprint,arxiv,https://arxiv.org/abs/2512.18542,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1259,SecureCodeRL: Security-Aware Reinforcement Learning for Code Generation with Partial-Credit Rewards,2026,Suryansh Singh Sijwali; Suman Saha,preprint,arxiv,https://arxiv.org/abs/2601.01184,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1260,SecureFalcon: Are We There Yet in Automated Software Vulnerability Detection with LLMs?,2023,Mohamed Amine Ferrag; Ammar Battah; Norbert Tihanyi; Ridhi Jain; Diana Maimut; Fatima Alwahedi; Thierry Lestable; Narinderjit Singh Thandi; Abdechakour Mechri; Merouane Debbah; Lucas C. Cordeiro,preprint,arxiv,https://arxiv.org/abs/2307.06616,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1261,SecureFixAgent: A Hybrid LLM Agent for Automated Python Static Vulnerability Repair,2025,Jugal Gajjar; Kamalasankari Subramaniakuppusamy; Relsy Puthal; Kaustik Ranaware,formal_source_record,arxiv; crossref; ieee_crossref,https://doi.org/10.1109/icmla66185.2025.00212,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1262,SecureForge: Finding and Preventing Vulnerabilities in LLM-Generated Code via Prompt Optimization,2026,Houjun Liu; Lisa Einstein; John Yang; Joachim Baumann; Duncan Eddy; Christopher D. Manning; Mykel Kochenderfer; Diyi Yang,preprint,arxiv,https://arxiv.org/abs/2605.08382,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1263,SecureMind: A Framework for Benchmarking Large Language Models in Memory Bug Detection and Repair,2025,Huanting Wang; Dejice Jacob; David Kelly; Yehia Elkhatib; Jeremy Singer; Zheng Wang,formal_source_record,openalex,https://doi.org/10.1145/3735950.3735954,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1264,"SecureRAG-RTL: A Retrieval-Augmented, Multi-Agent, Zero-Shot LLM-Driven Framework for Hardware Vulnerability Detection",2026,Touseef Hasan; Blessing Airehenbuwa; Nitin Pundir; Souvika Sarkar; Ujjwal Guin,preprint,arxiv,https://arxiv.org/abs/2603.05689,Supporting,Candidate,NA,Full text reviewed 2026-08-14; retained for extended synthesis as an adjacent retrieval-augmented RTL-security mechanism.
FMS1265,SecureVibeBench: Benchmarking Secure Vibe Coding of AI Agents via Reconstructing Vulnerability-Introducing Scenarios,2025,Junkai Chen; Huihui Huang; Yunbo Lyu; Junwen An; Jieke Shi; Chengran Yang; Ting Zhang; Haoye Tian; Yikun Li; Zhenhao Li; Xin Zhou; Xing Hu; David Lo,preprint,arxiv,https://arxiv.org/abs/2509.22097,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1266,Securing Agentic AI: A Comprehensive Threat Model and Mitigation Framework for Generative AI Agents,2025,Vineeth Sai Narajala; Om Narayan,preprint,arxiv,https://arxiv.org/abs/2504.19956,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1267,Securing Agentic AI: Threat Modeling and Risk Analysis for Network Monitoring Agentic AI System,2025,Pallavi Zambare; Venkata Nikhil Thanikella; Ying Liu,preprint,arxiv,https://arxiv.org/abs/2508.10043,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1268,Securing AI Agents Against Prompt Injection Attacks,2025,Badrinath Ramakrishnan; Akshaya Balaji,preprint,arxiv,https://arxiv.org/abs/2511.15759,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1269,Securing AI Agents: Implementing Role-Based Access Control for Industrial Applications,2025,Aadil Gani Ganie,preprint,arxiv,https://arxiv.org/abs/2509.11431,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1270,Securing cloud-native systems: From vulnerability analysis to external and insider threat detection,2026,Jiongchi YU,public_source_record,openalex,https://ink.library.smu.edu.sg/etd_coll/916,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1271,"Securing Large Language Models: Adversarial Attacks, Data Privacy, and Artificial Intelligence Safety",2026,Vivek Kumar Anand; Anirban Das; Deeksha Chandawat,formal_source_record,openalex,https://doi.org/10.70593/978-93-7185-447-4,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1272,Securing Large Language Models (LLMs) from Prompt Injection Attacks,2025,Omar Farooq Khan Suri; John McCrae,preprint,arxiv,https://arxiv.org/abs/2512.01326,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1273,"Securing LLM-Agent Long-Term Memory Against Poisoning: Non-Malleable, Origin-Bound Authority with Machine-Checked Guarantees",2026,Yedidel Louck,preprint,arxiv,https://arxiv.org/abs/2606.24322,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1274,Securing LLM Agents Need Intent-to-Execution Integrity,2026,Wenjie Qu; Ming Xu; Peiran Wang; Shengfang Zhai; Jiaheng Zhang; Dawn Song,preprint,arxiv,https://arxiv.org/abs/2605.16976,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1275,Securing LLM-Generated Embedded Firmware through AI Agent-Driven Validation and Patching,2025,Seyed Moein Abtahi; Akramul Azim,formal_source_record,arxiv; ieee_crossref,https://doi.org/10.1109/cascon66301.2025.00044,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1276,Securing Multi-Agent GIS Systems: Risk Evaluation and Prompt Hardening Optimization,2026,Kyle Gao; Pranavi Kotta; Linlin Xu; Jonathan Li; David A. Clausi,preprint,arxiv,https://arxiv.org/abs/2606.17092,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1277,Securing Multi-Agent Systems Against Corruptions via Node Contribution Backpropagation,2025,Chengcan Wu; Zhixin Zhang; Mingqian Xu; Zeming Wei; Meng Sun,preprint,arxiv,https://arxiv.org/abs/2510.19420,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1278,"Securing Retrieval-Augmented Generation: A Taxonomy of Attacks, Defenses, and Future Directions",2026,Yuming Xu; Mingtao Zhang; Zhuohan Ge; Haoyang Li; Nicole Hu; Yongqi Zhang; Zhiyuan Wen; Jason Chen Zhang; Qing Li; Lei Chen,preprint,arxiv,https://arxiv.org/abs/2604.08304,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1279,Securing Smart Contract Languages with a Unified Agentic Framework for Vulnerability Repair in Solidity and Move,2025,Rabimba Karanjai; Lei Xu; Weidong Shi,preprint,arxiv,https://arxiv.org/abs/2502.18515,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1280,Securing Systems and Data: Attack Detection techniques and Generative AI approaches,2025,Blefari Francesco,formal_source_record,openalex,https://doi.org/10.13118/blefari-francesco_phd2025-12-04,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1281,Securing the AI Agent: A Unified Framework for Multi-Layer Agent Red Teaming,2026,Yong Yang; Xing Zheng; Huiyu Wu; Huangsheng Cheng; Xiaorong Shi; Jing Guo; Bo Yang; Yi Zhou; Xiangfan Wu; Zonghao Ying,preprint,arxiv,https://arxiv.org/abs/2606.31227,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
