record_id,matrix_id,title,field,coder_x_label,coder_y_label,final_label,resolution_type,brief_reason,evidence_location,unresolved,reviewer_initials,review_date,disagreement_id
FMS0968,FMS0968,Mastermind: Strategy-grounded Learning for Repository-Scale Vulnerability Reproduction,lifecycle coverage,execution observation;patch validation;path and input exploration;reproduction and validation,candidate analysis;execution observation;patch validation;path and input exploration;reproduction and validation,path and input exploration;execution observation;reproduction and validation;patch validation,coder_x_selected,The cited source supports the selected label path and input exploration;execution observation;reproduction and validation;patch validation; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2607.01764 | role p.1; action p.1; feedback p.1; validation p.1; evaluation p.1,no,TR,2026-08-12,FMS0968__lifecycle
FMS0968,FMS0968,Mastermind: Strategy-grounded Learning for Repository-Scale Vulnerability Reproduction,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0968,FMS0968,Mastermind: Strategy-grounded Learning for Repository-Scale Vulnerability Reproduction,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0968,FMS0968,Mastermind: Strategy-grounded Learning for Repository-Scale Vulnerability Reproduction,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0968,FMS0968,Mastermind: Strategy-grounded Learning for Repository-Scale Vulnerability Reproduction,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1299,FMS1299,Security in a Workflow: Exploring Role-Based Agentic Architectures for Vulnerability Handling,lifecycle coverage,candidate analysis;patch validation;reporting and audit,candidate analysis;patch validation;reporting and audit,candidate analysis;patch validation;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1299,FMS1299,Security in a Workflow: Exploring Role-Based Agentic Architectures for Vulnerability Handling,cross-stage capability,context aggregation / rule extraction;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;validation organization / evidence packaging;long-horizon state management,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1299,FMS1299,Security in a Workflow: Exploring Role-Based Agentic Architectures for Vulnerability Handling,primary system shape,long-horizon pentest and CRS agent,"reproduction-, validation-, and repair-centered agent",long-horizon pentest and CRS agent,coder_x_selected,The cited source supports the selected label long-horizon pentest and CRS agent as the dominant evaluated locus and objective of agent control.,https://arxiv.org/pdf/2606.14261 | role p.1; action p.1; feedback p.2; validation p.3; evaluation p.1,no,TR,2026-08-12,FMS1299__primary_shape
FMS1299,FMS1299,Security in a Workflow: Exploring Role-Based Agentic Architectures for Vulnerability Handling,principal reported evidence output,controlled task completion,candidate judgment,controlled task completion,coder_x_selected,The cited source supports the selected label controlled task completion as the main observable result reported for the study.,https://arxiv.org/pdf/2606.14261 | role p.1; action p.1; feedback p.2; validation p.3; evaluation p.1,no,TR,2026-08-12,FMS1299__principal_evidence
FMS1299,FMS1299,Security in a Workflow: Exploring Role-Based Agentic Architectures for Vulnerability Handling,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1316,FMS1316,SeedSmith: LLM-Driven Seed Synthesis for Directed Fuzzing,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1316,FMS1316,SeedSmith: LLM-Driven Seed Synthesis for Directed Fuzzing,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1316,FMS1316,SeedSmith: LLM-Driven Seed Synthesis for Directed Fuzzing,primary system shape,feedback-driven fuzzing agent,feedback-driven fuzzing agent,feedback-driven fuzzing agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1316,FMS1316,SeedSmith: LLM-Driven Seed Synthesis for Directed Fuzzing,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1316,FMS1316,SeedSmith: LLM-Driven Seed Synthesis for Directed Fuzzing,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1571,FMS1571,VEXAIoT: Autonomous IoT Vulnerability EXploitation using AI Agents,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
